hts8|brief_description|quantity_1_code|quantity_2_code|mfn_ave97|mfn_rate_type_code|wto_binding_code|mfn_ad_val_rate|mfn_specific_rate|mfn_other_rate|gsp_indicator|gsp_ctry_excluded|apta_indicator|civil_air_indicator|cbi_indicator|cbi_ad_val_rate|cbi_specific_rate|israel_fta_indicator|atpa_indicator|atpa_ad_val_rate|atpa_specific_rate|pharmaceutical_ind|dyes_indicator|nafta_canada_ind|canada_ad_val_rate|canada_specific_rate|canada_other_rate|nafta_mexico_ind|mexico_ad_val_rate|mexico_specific_rate|mexico_other_rate|col2_rate_type_code|col2_ad_val_rate|col2_specific_rate|col2_other_rate|begin_effect_date|end_effective_date
13019040|Turpentine gum (oleoresinous exudate from living trees)|KG||0.013|7|B|0.013|0|0|A*|BR|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.05|0|0|01/01/1995 00:00:00|02/12/1997 00:00:00
14039040|Piassava, couch-grass and other vegetable materials nesi, of a kind used primarily in brooms or brushes|KG||0.036|7|B|0.036|0|0|A||||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.2|0|0|01/01/1997 00:00:00|06/30/1997 00:00:00
16041500|Prepared or preserved mackerel, whole or in pieces, but not minced|KG||0.042|7|B|0.042|0|0|A*|CL|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.25|0|0|01/01/1997 00:00:00|05/30/1997 00:00:00
16041610|Anchovies, whole or in pieces but not minced, in oil, in airtight containers, the first 3,000 metric tons per year|KG||0.012|7|B|0.012|0|0|A*|AR|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.3|0|0|05/31/1997 00:00:00|12/31/1997 00:00:00
16059055|Prepared or preserved snails, other than sea snails|KG||0.05|7|B|0.05|0|0|A*|ID|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.2|0|0|07/01/1997 00:00:00|12/31/1999 00:00:00
17011105|Cane sugar, raw, in solid form, w/o added flavoring or coloring, subject to gen. note 15 of the HTS|KG||0.003|K|B|9999.99999999|9999.99999999|9999.99999999|A*|BRIN|||E*|0|0|IL|J|0|0|||CA|9999.99999999|9999.99999999|9999.99999999|MX|0|0|0|K|9999.99999999|9999.99999999|9999.99999999|07/01/1997 00:00:00|12/31/1997 00:00:00
17011110|Cane sugar, raw, in solid form, w/o added flavoring or coloring, subject to add. US 5 to Ch.17|KG||0.032|K|B|9999.99999999|9999.99999999|9999.99999999|A*|ARBRDO|||E*|0|0|IL|J|0|0|||CA|9999.99999999|9999.99999999|9999.99999999|MX|0|0|0|K|9999.99999999|9999.99999999|9999.99999999|07/01/1997 00:00:00|12/31/1997 00:00:00
17026022|Oth fructose & fruc. syrup contng in dry state >50% by wt. of fructose, blended syrup(see add'l U.S. note 4-chap 17) & see gen. note 15|KG||0.06|7|B|0.06|0|0|A||||E|0|0|IL|J|0|0|||CA|0.006|0|0|MX|0|0|0|7|0.2|0|0|01/01/1997 00:00:00|06/30/1997 00:00:00
17029035|Invert molasses|L|KG|0.02|1|B|0|0.0056|0|A||||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|1|0|0.018|0|01/01/1997 00:00:00|06/30/1997 00:00:00
17029040|Other cane/beet syrups nesi|L|KG|0.08|1|B|0|0.0056|0|A*|DO|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|1|0|0.018|0|07/01/1997 00:00:00|12/31/1997 00:00:00
17031030|Cane molasses imported for (a) the commercial extraction of sugar or (b) human consumption|L||0.013|1|B|0|0.0056|0|A*|DO|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|1|0|0.018|0|07/01/1997 00:00:00|12/31/1997 00:00:00
18063255|Cocoa preps, not filled, in blocks, slabs or bars weighing 2 kg or less, subject to gen. note 15 of the HTS|KG||0.07|7|B|0.07|0|0|A||||E|0|0|IL|J|0|0|||CA|0.007|0|0|MX|0|0|0|7|0.4|0|0|01/01/1997 00:00:00|06/30/1997 00:00:00
20041040|Yellow (Solano) potatoes, prepared or preserved otherwise than by vinegar or acetic acid, frozen|KG||0.082|7|B|0.082|0|0|A||||E|0|0|IL|J|0|0|||CA|0.01|0|0|MX|0|0|0|7|0.35|0|0|01/01/1997 00:00:00|06/30/1997 00:00:00
20083010|Peel of oranges, mandarins, clementines, wilkings and similar citrus hybrids, otherwise prepared or preserved, nesi|KG||0.013|1|B|0|0.026|0|A||||E|0|0|IL|J|0|0|||CA|0|0.003|0|MX|0|0|0|1|0|0.176|0|01/01/1997 00:00:00|06/30/1997 00:00:00
20089913|Banana pulp, otherwise prepared or preserved, nesi|KG||0.034|7|B|0.034|0|0|A||||E|0|0|IL|J|0|0|||CA|0.007|0|0|MX|0|0|0|7|0.35|0|0|01/01/1997 00:00:00|06/30/1997 00:00:00
20089923|Cashew apples, mameyes colorados, sapodillas, soursops and sweetsops, otherwise prepared or preserved, nesi|KG||0.013|7|B|0.013|0|0|A||||E|0|0|IL|J|0|0|||CA|0.002|0|0|MX|0|0|0|7|0.35|0|0|01/01/1997 00:00:00|06/30/1997 00:00:00
21069012|Compound alcoholic preparations of a kind used for the manufacture of beverages, over 20% weight alcohol but not over 0.5% vol alcohol|KG||0.04|4|B|0.025|0.054|0|A||||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|4|0.25|0.44|0|01/01/1997 00:00:00|06/30/1997 00:00:00
22029036|Single fruit or vegetable juice (other than orange), fortified with vitamins or minerals, not concentrated|L||0.086|9|B|9999.99999999|9999.99999999|9999.99999999|A||||E|0|0|IL|J|0|0|||CA|9999.99999999|9999.99999999|9999.99999999|MX|9999.99999999|9999.99999999|9999.99999999|9|9999.99999999|9999.99999999|9999.99999999|10/01/1996 00:00:00|06/30/1997 00:00:00
25162200|Sandstone, merely cut into blocks or slabs of a rectangular (including square) shape|T||0.042|7|B|0.042|0|0|A||||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.5|0|0|01/01/1997 00:00:00|06/30/1997 00:00:00
26030000|Copper ores and concentrates|NA||0|T|B|9999.99999999|9999.99999999|9999.99999999|A*|CLID|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|T|9999.99999999|9999.99999999|9999.99999999|07/01/1997 00:00:00|12/31/1999 00:00:00
26080000|Zinc ores and concentrates|NA||0.004|T|B|9999.99999999|9999.99999999|9999.99999999|A*|PE|||E|0|0|IL|J|0|0|||CA|9999.99999999|9999.99999999|9999.99999999|MX|0|0|0|T|9999.99999999|9999.99999999|9999.99999999|07/01/1997 00:00:00|12/31/1997 00:00:00
08029098|Nuts nesi, fresh or dried, shelled|KG||0.009|1|B|0|0.08|0|A+||||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|1|0|0.11|0|05/31/1997 00:00:00|12/31/1997 00:00:00
29012950|Unsaturated acyclic hydrocarbons, nesoi, not derived in whole or in part from petroleum, shale oil or natural gas|KG||0.015|7|B|0.015|0|0|||||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0.007|0|0|7|0.25|0|0|01/01/1997 00:00:00|05/30/1997 00:00:00
29049015|4-Chloro-3-nitro-alpha,alpha,alpha-trifluorotoluene; and other specified aromatic sulfonated, nitrated or nitrosated deriv. of hydrocar.|KG||0.133|4|B|0.128|0.026|0|A*|BRIN|||E|0|0|IL|J|0|0|K||CA|0|0|0|MX|0|0|0|4|0.51|0.154|0|07/01/1997 00:00:00|12/31/1997 00:00:00
29095040|Odoriferous or flavoring compounds of ether-phenols, ether-alcohol-phenols & their halogenated, sulfonated, nitrated, nitrosated derivatives|KG||0.048|7|B|0.048|0|0|A*|IDIN|||E|0|0|IL|J|0|0|K||CA|0|0|0|MX|0|0|0|7|0.45|0|0|07/01/1997 00:00:00|12/31/1999 00:00:00
29121300|Butanal (Butyraldehyde, normal isomer)|KG||0.156|7|B|0.156|0|0|A*|IN|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.615|0|0|01/01/1997 00:00:00|06/30/1997 00:00:00
29163115|Benzoic acid and its salts and esters nesoi|KG||0.071|7|B|0.071|0|0|A*|IN|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|4|0.4|0.154|0|01/01/1997 00:00:00|06/30/1997 00:00:00
29214223|3,4-Dichloroaniline|KG||0.156|4|B|0.151|0.017|0|A*|IN|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|4|0.6|0.154|0|01/01/1997 00:00:00|06/30/1997 00:00:00
29332945|Nonaromatic drugs of heterocyclic compounds with nitrogen hetero-atom(s) only, containing an unfused imidazole ring, nesoi|KG||0.037|7|B|0.037|0|0|A*|INSI|||E|0|0|IL|J|0|0|K||CA|0|0|0|MX|0|0|0|7|0.25|0|0|07/01/1995 00:00:00|05/30/1997 00:00:00
29333925|Herbicides nesoi, of heterocyclic compounds with nitrogen hetero-atom(s) only, containing an unfused pyridine ring|KG||0.114|7|B|0.114|0|0|A*|BRIN|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|4|0.485|0.154|0|01/01/1997 00:00:00|05/30/1997 00:00:00
29337100|6-Hexanelactam (epsilon-Caprolactam)|KG||0.109|4|B|0.09|0.023|0|A*|IN|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|4|0.4|0.154|0|05/31/1997 00:00:00|12/31/1997 00:00:00
38246000|Sorbitol other than that of subheading 2905.44|KG||0.054|7|B|0.054|0|0|A*|IDIN|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.5|0|0|07/01/1997 00:00:00|12/31/1997 00:00:00
39205980|Plates, sheets, film, etc, noncellular, not reinforced, laminated, combined, of other acrylic polymers, nesoi|KG||0.074|7|B|0.074|0|0|A*|DO|||E|0|0|IL|J|0|0|||CA|0.008|0|0|MX|0|0|0|7|0.517|0|0|07/01/1997 00:00:00|12/31/1997 00:00:00
40151100|Surgical and medical gloves of vulcanized rubber|DPR||0.015|7|B|0.015|0|0|A*|TH|||E|0|0|IL|J|0|0|||CA|0.003|0|0|MX|0|0|0|7|0.25|0|0|07/01/1997 00:00:00|12/31/1997 00:00:00
41043140|Upholstery leather, of bovine and equine leather, without hair on, full grains and grain splits, parchment-dressed or prepared after tanning|M2||0.034|7|B|0.034|0|0|A*|AR|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.2|0|0|07/01/1997 00:00:00|12/31/1997 00:00:00
41043950|Upper & sole leather of bovine (ex. buffalo) or eqine animals, parchment dressed or prep. after tanning, ex. full grains and grain splits|M2|NA|0.05|7|B|0.05|0|0|A*|ARIN|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.25|0|0|07/01/1997 00:00:00|12/31/1999 00:00:00
41079060|Leather of animals, nesi, without hair on, not including chamois, patent, patent laminated or metallized, fancy|M2||0.019|7|B|0.019|0|0|A*|AR|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.3|0|0|05/31/1997 00:00:00|12/31/1997 00:00:00
42032120|Batting gloves, of leather or of composition leather|NO||0.03|7|B|0.03|0|0|A*|IDPK|||E|0|0|IL|J|0|0|||CA|0.003|0|0|MX|0|0|0|7|0.3|0|0|01/01/1997 00:00:00|05/30/1997 00:00:00
44122240|Plywood nesoi, at least one hardwood outer ply, w/tropical hardwood ply, surface covered other than clear or transparent|M3||0.08|7|B|0.08|0|0|A*|BRID|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.4|0|0|01/01/1996 00:00:00|06/30/1997 00:00:00
44129250|Plywood nesoi,softwood outer plies, at least 1 ply trop. hardwood, no particle board, surface covered other than clear or transparent|M3||0.063|7|B|0.063|0|0|A||||E|0|0|IL|J|0|0|||CA|0.008|0|0|MX|0|0|0|7|0.4|0|0|01/01/1997 00:00:00|06/30/1997 00:00:00
44129955|Plywood nesoi, softwood outer plies, no trop. hard wood ply, no particle board, surface covered other than clear or transparent|M3||0.063|7|B|0.063|0|0|A*|CO|||E|0|0|IL|J|0|0|||CA|0.008|0|0|MX|0|0|0|7|0.4|0|0|07/01/1997 00:00:00|12/31/1997 00:00:00
46021023|Articles of a kind normally carried in the pocket or in the handbag, of rattan or of palm leaf|NO||0.126|7|B|0.126|0|0|A||||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.5|0|0|01/01/1997 00:00:00|06/30/1997 00:00:00
48239020|Articles of papier-mache, nesi|KG||0.022|7|B|0.022|0|0|A||||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.25|0|0|01/01/1997 00:00:00|06/30/1997 00:00:00
57024915|Carpets and other textile floor coverings of pile construction, woven, not tufted or flocked, made up, of jute|M2||0.024|7|B|0.024|0|0|A||||E|0|0|IL|J|0|0|||CA|0.003|0|0|MX|0|0|0|7|0.35|0|0|01/01/1997 00:00:00|06/30/1997 00:00:00
59049100|Floor coverings consisting of a coating applied on a textile backing, with a base consisting of needleloom felt or nonwovens|M2|KG|0.035|7|B|0.035|0|0|A||B||E|0|0|IL|J|0|0|||CA|0.005|0|0|MX|0|0|0|7|0.4|0|0|01/01/1997 00:00:00|06/30/1997 00:00:00
69051000|Ceramic roofing tiles|M2||0.135|7|B|0.135|0|0|A*|VE|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.55|0|0|07/01/1994 00:00:00|05/30/1997 00:00:00
71090000|Base metals or silver clad with gold, but not further worked than semimanufactured|G||0.116|7|B|0.116|0|0|A*|PE|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.65|0|0|07/01/1997 00:00:00|12/31/1997 00:00:00
71131150|Silver articles of jewelry and parts thereof, nesoi, valued over $18 per dozen pieces or parts|X||0.056|7|B|0.056|0|0|A||||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.8|0|0|01/01/1997 00:00:00|06/30/1997 00:00:00
71131921|Gold rope necklaces and neck chains|X||0.056|7|B|0.056|0|0|A||||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.8|0|0|01/01/1997 00:00:00|06/30/1997 00:00:00
71131950|Precious metal (o/than silver) articles of jewelry and parts thereo, whether or not plated or clad with precious metal,nesoi|X||0.059|7|B|0.059|0|0|A*|DOINTH|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.8|0|0|07/01/1997 00:00:00|12/31/1997 00:00:00
71132021|Base metal clad w/gold rope necklaces and neck chains|X||0.061|7|B|0.061|0|0|A||||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.8|0|0|01/01/1997 00:00:00|06/30/1997 00:00:00
74031100|Refined copper cathodes and sections of cathodes|KG||0.01|7|B|0.01|0|0|A*|CL|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.06|0|0|01/01/1994 00:00:00|06/30/1997 00:00:00
74031200|Refined copper, wire bars|KG||0.01|7|B|0.01|0|0|A*|CLPE|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.06|0|0|07/01/1997 00:00:00|12/31/1999 00:00:00
74130010|Copper, stranded wire, not electrically insulated, not fitted with fittings and not made up into articles|KG||0.038|7|B|0.038|0|0|A*|PE|||E|0|0|IL|J|0|0|||CA|0.004|0|0|MX|0|0|0|7|0.35|0|0|01/01/1997 00:00:00|05/30/1997 00:00:00
76041050|Aluminum (o/than alloy), bar and rods, other than with a round cross section|KG||0.03|7|B|0.03|0|0|A*|RU|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.135|0|0|07/01/1995 00:00:00|05/30/1997 00:00:00
76051100|Aluminum (o/than alloy), wire, with a maximum cross-sectional dimension over 7 mm|KG||0.026|7|B|0.026|0|0|A*|VE|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.11|0|0|05/31/1997 00:00:00|12/31/1999 00:00:00
76149020|Aluminum, elect. conductors of stranded wire, cables & the like (o/than w/steel core), n/elect. insulated, n/fitted w/fittings or articles|KG||0.049|7|B|0.049|0|0|A*|VE|||E|0|0|IL|J|0|0|||CA|0.004|0|0|MX|0|0|0|7|0.35|0|0|01/01/1997 00:00:00|05/30/1997 00:00:00
76149050|Aluminum, stranded wire, cables and the like (o/than w/steel core), not electrically insulated, fitted w/fittings or made up into articles|KG||0.057|7|B|0.057|0|0|A||B||E|0|0|IL|J|0|0|||CA|0.005|0|0|MX|0|0|0|7|0.45|0|0|01/01/1997 00:00:00|06/30/1997 00:00:00
79050000|Zinc, plates, sheets, strip and foil|KG||0.034|7|B|0.034|0|0|A||||E|0|0|IL|J|0|0|||CA|0.004|0|0|MX|0|0|0|7|0.45|0|0|01/01/1997 00:00:00|06/30/1997 00:00:00
81089060|Titanium, wrought nesoi|KG||0.15|7|B|0.15|0|0|A|||C|E|0|0|IL|J|0|0|||CA|0.015|0|0|MX|0|0|0|7|0.45|0|0|01/01/1997 00:00:00|06/30/1997 00:00:00
81123060|Germanium, unwrought|KG||0.03|7|B|0.03|0|0|A||||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.25|0|0|01/01/1997 00:00:00|06/30/1997 00:00:00
82119260|Hunting knives w/fixed blades, with wood handles|NO||0.044|7|B|0.044|0|0|A||||E|0|0|IL|J|0|0|||CA|0.004|0|0|MX|0|0|0|4|0.45|0.08|0|01/01/1997 00:00:00|06/30/1997 00:00:00
84011000|Nuclear reactors|T||0.052|7|B|0.052|0|0|A||||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.45|0|0|05/31/1997 00:00:00|12/31/1997 00:00:00
84121000|Reaction engines other than turbojets|NO||0.03|7|B|0.03|0|0|A||B|C|E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.35|0|0|01/01/1997 00:00:00|06/30/1997 00:00:00
84133010|Fuel-injection pumps for compression-ignition engines, not fitted with a measuring device|NO||0.025|7|B|0.025|0|0|A||B|C|E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.35|0|0|01/01/1994 00:00:00|06/30/1997 00:00:00
84143080|Compressors of a kind used in refrigerating equipment (incl. air conditioning) exceeding 1/4 horsepower|NO||0.014|7|B|0.014|0|0|A||B|C|E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.35|0|0|01/01/1997 00:00:00|06/30/1997 00:00:00
84691200|Automatic typewriters|NO||0.009|7|B|0.009|0|0|A*|ID|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.35|0|0|01/01/1997 00:00:00|05/30/1997 00:00:00
85165000|Microwave ovens of a kind used for domestic purposes|NO||0.028|7|B|0.028|0|0|A||||E|0|0|IL|J|0|0|||CA|0.004|0|0|MX|0|0|0|7|0.35|0|0|01/01/1997 00:00:00|06/30/1997 00:00:00
08029094|Kola nuts, fresh or dried, shelled|KG||0.009|1|B|0|0.08|0|A||||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|1|0|0.11|0|05/31/1997 00:00:00|12/31/1997 00:00:00
29091918|Ethers of monohydric alcohols, nesoi|KG||0.055|7|B|0.055|0|0|A*|IN|||E|0|0|IL|J|0|0|K||CA|0|0|0|MX|0|0|0|7|0.37|0|0|05/31/1997 00:00:00|12/31/1999 00:00:00
08029090|Nuts nesi, fresh or dried, shelled|KG||0.009|1|B|0|0.08|0|||||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|1|0|0.11|0|01/01/1997 00:00:00|05/30/1997 00:00:00
29091914|Methyl tertiay-butyl ether. (MTBE)|KG||0.055|7|B|0.055|0|0|A*|IN|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.37|0|0|05/31/1997 00:00:00|12/31/1999 00:00:00
70140010|Glass lens blanks (other than for spectacles), not optically worked|NO||0.057|7|B|0.057|0|0|A||||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.4|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
85272110|Radio-tape player combinations not operable without external power source, for motor vehicles|NO||0.027|7|B|0.027|0|0|A||B||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.35|0|0|05/31/1997 00:00:00|12/31/1997 00:00:00
85279090|Reception apparatus for radiotelegraphy, radiotelephony, radiobroadcasting, nesi|NA||0.06|7|B|0.06|0|0|A||B|C|E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.35|0|0|05/31/1997 00:00:00|06/30/1997 00:00:00
85281204|Incomplete or unfinished color tv reception apparatus, w/o cathode-ray tube, flat panel screen, or similar display, incorp. VCR or player|NO||0.016|7|B|0.016|0|0|A*|ID|||E|0|0|IL|J|0|0|||CA|0.003|0|0|MX|0|0|0|7|0.25|0|0|07/01/1997 00:00:00|12/31/1997 00:00:00
86071903|Parts of railway/tramway locomotives/rolling stock, axles|KG||0.004|7|B|0.004|0|0|A||||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0.001|0|0|7|0.03|0|0|05/31/1997 00:00:00|12/31/1997 00:00:00
87083950|Pts. & access. of mtr. vehicles of 8701, nesoi, and 8702-8705, brakes and servo-brakes & pts thereof (o/than mounted brake linings)|NO||0.027|7|B|0.027|0|0|A*|BR|B||E|0|0|IL|J|0|0|||CA|0.003|0|0|MX|0|0|0|7|0.25|0|0|07/01/1997 00:00:00|12/31/1997 00:00:00
90066200|Photographic flashbulbs, flashcubes and the like|NO||0.012|7|B|0.012|0|0|A||||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.35|0|0|01/01/1997 00:00:00|06/30/1997 00:00:00
94016940|Chairs nesoi, w/teak frames, not upholstered|NO||0.014|7|B|0.014|0|0|A*|ID|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.4|0|0|07/01/1997 00:00:00|12/31/1997 00:00:00
13019040|Turpentine gum (oleoresinous exudate from living trees)|KG||0.013|7|B|0.013|0|0|A||||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.05|0|0|02/13/1997 00:00:00|06/30/1997 00:00:00
07081020|Peas, fresh or chilled, shelled or unshelled, if entered July 1 to Sept. 30, inclusive, in any year|KG||0.009|1|B|0|0.008|0|A*|GT|||E|0|0|IL|J|0|0|||CA|0|0.001|0|MX|0|0|0|1|0|0.086|0|07/01/1997 00:00:00|12/31/1997 00:00:00
07089015|Lentils, fresh or chilled, shelled or unshelled|KG||0.002|1|B|0|0.0016|0|A||||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|1|0|0.011|0|01/01/1997 00:00:00|06/30/1997 00:00:00
07108093|Okra, reduced in size, frozen|KG||0.162|7|B|0.162|0|0|A||||E|0|0|IL|J|0|0|||CA|0.017|0|0|MX|0|0|0|7|0.35|0|0|01/01/1997 00:00:00|06/30/1997 00:00:00
07114000|Cucumbers including gherkins, provisionally preserved but unsuitable in that state for immediate consumption|KG||0.099|7|B|0.099|0|0|A||||E|0|0|IL|J|0|0|||CA|0.012|0|0|MX|0|0|0|7|0.35|0|0|01/01/1997 00:00:00|06/30/1997 00:00:00
07139010|Seeds of leguminous vegetables nesi, of a kind used for sowing|KG||0.024|1|B|0|0.024|0|A*|IN|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|1|0|0.132|0|01/01/1997 00:00:00|06/30/1997 00:00:00
07141010|Cassava (manioc), frozen, whether or not sliced or in the form of pellets|KG||0.079|7|B|0.079|0|0|A||||E|0|0|IL|J|0|0|||CA|0.017|0|0|MX|0|0|0|7|0.35|0|0|01/01/1997 00:00:00|06/30/1997 00:00:00
07141020|Cassava (manioc), fresh, chilled or dried, whether or not sliced or in the form of pellets|KG||0.113|7|B|0.113|0|0|A||||E|0|0|IL|J|0|0|||CA|0.025|0|0|MX|0|0|0|7|0.5|0|0|01/01/1997 00:00:00|06/30/1997 00:00:00
07142020|Sweet potatoes, fresh, chilled or dried, whether or not sliced or in the form of pellets|KG||0.073|7|B|0.073|0|0|A*|DO|||E|0|0|IL|J|0|0|||CA|0.01|0|0|MX|0|0|0|7|0.5|0|0|07/01/1997 00:00:00|12/31/1997 00:00:00
08119010|Bananas and plantains, frozen, in water or containing added sweetening|KG||0.034|7|B|0.034|0|0|A*|CR|||E|0|0|IL|J|0|0|||CA|0.007|0|0|MX|0|0|0|7|0.35|0|0|07/01/1997 00:00:00|12/31/1997 00:00:00
08119050|Pineapples, frozen, in water or containing added sweetening|KG||0.004|1|B|0|0.004|0|A*|CR|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|1|0|0.044|0|07/01/1997 00:00:00|12/31/1997 00:00:00
70049030|Drawn or blown glass, nesoi, in rectangular sheets, w/thick. over 3.5 mm & n/o 0.65 m2 in area, not further wkd.|M2|KG|0.002|2|B|0|0.004|0|A||||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|2|0|0.033|0|01/01/1997 00:00:00|12/31/1997 00:00:00
70049040|Drawn or blown glass, nesoi, in rectangular sheets, w/thick. over 3.5 mm & over 0.65 m2 in area, not further wkd.|M2|KG|0.005|2|B|0|0.005|0|A||||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|2|0|0.053|0|01/01/1997 00:00:00|12/31/1997 00:00:00
70049050|Drawn or blown glass, nesoi, in sheets (other than rectangular), nesoi|M2||0.059|7|B|0.059|0|0|A||B||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.6|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
70051040|Surface ground or polished glass, w/absorb. or reflect. layer, n/o 1.2 mm thick & n/o 0.8 M2 in area, suitable for use in LCD's|M2||0|0|B|0|0|0||||||||||||||||||||||7|0.6|0|0|01/01/1995 00:00:00|12/31/1999 00:00:00
70051080|Float glass & surface ground or polished glass, nonwired, in sheets, w/absorb. or reflect. layer, nesoi, not worked|M2||0.046|7|B|0.046|0|0|A||B||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.6|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
70052904|Float glass & surface ground or polished glass, in sheets, less than 10 mm thick, w/area n/o 0.65 M2 & for liquid crystal displays|M2||0|0|B|0|0|0||||||||||||||||||||||1|0|1.35|0|01/01/1995 00:00:00|12/31/1999 00:00:00
70052925|Float glass & surface ground or polished glass, nonwired, in sheets, 10 mm or more in thickness|M2||0.051|7|B|0.051|0|0|A||||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.5|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
70053000|Float glass & surface ground or polished glass, wired, in sheets|M2||0.016|1|B|0|0.304|0|A||B||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|1|0|2.48|0|01/01/1997 00:00:00|12/31/1997 00:00:00
70060010|Glass of heading 7003-7005 in strips n/o 15.2 cm wide & o/2 mm thick, w/longitudinal edges ground or smoothed|M2||0.088|7|B|0.088|0|0|A||||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.53|0|0|01/01/1994 00:00:00|12/31/1999 00:00:00
70060020|Drawn or blown glass, not containing wire netting & not surface ground or polished, but bent, edged or otherwise worked but not framed|M2||0.067|7|B|0.067|0|0|A||B||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.6|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
70060040|Glass of heading 7003-7005, bent, edgeworked, engraved, drilled, enameled or otherwise worked, but not framed or fitted, nesoi|M2||0.049|7|B|0.049|0|0|A||B||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.6|0|0|01/01/1994 00:00:00|12/31/1999 00:00:00
